Konsument HSA-id;Konsument beskrivning;Antal anrop;Tjänstekontrakt;Logisk Adressat HSA-id;Logisk Adressat beskrivning;Producent HSA-id;Producent beskrivning
HSASERVICES-10B6;VLL - Systeam;2;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateQuestion:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE162321000032-4RZG;Sörmland - EyeDoc;1304;urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE162321000032-4RZG;Sörmland - EyeDoc;1185;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificate:1:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE162321000032-4RZG;Sörmland - EyeDoc;28;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateAnswer:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE162321000032-4RZG;Sörmland - EyeDoc;10;urn:riv:insuranceprocess:healthreporting:RevokeMedicalCertificate:1:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE162321000032-4RZG;Sörmland - EyeDoc;1;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateQuestion:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE162321000206-B49;LVN - Eyedoc;1275;urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE162321000206-B49;LVN - Eyedoc;1124;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificate:1:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE162321000206-B49;LVN - Eyedoc;26;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateAnswer:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE162321000206-B49;LVN - Eyedoc;4;urn:riv:insuranceprocess:healthreporting:RevokeMedicalCertificate:1:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE5565594230-B2Q;Samtyckesdialog Sjunet;247;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000131-E000000000001;VG: Västra Götalandsregionen;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;114;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001967-1000;VG: Örebro kommun;SE162120001967-0005 - TGP;Örebro kommun - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;96;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000530-100A;VG: Jönköpings Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;60;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000073-1000;VG: Kalmars landsting;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;59;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002445-0001;VG: Örnsköldsviks Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;42;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002015-1000;VG: Lindesbergs Kommun;SE2120002007-0004 - Lindesberg - TGP;Lindesberg - Viva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;42;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE5565189692-10000;VE: SLL - Capio S:t Görans Sjukhus;HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;36;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162321000255-O00001;VG: Region Skåne;HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;29;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001991-1000;VG: Karlskoga Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;26;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001983-1000;VG: Askersund Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;25;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002643-1002;VG: Skellefteå Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;23;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001256-0005KO;VG: Kungsbacka Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;23;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000057-493K;VG: Jönköpings Landsting;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;19;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000115-O00001;VG: Halland - Region Halland;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;17;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000514-100A;VG: Gislaveds Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;17;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000016-39KJ;VG: SLL - Capio VC Lidingö (CGM);HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;17;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000164-7381037590003;VG: Örebro läns Landsting;SE162321000164-0090 - RMCQ;ÖLL - RTjP - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;16;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000548-100A;VG: Nässjö Kommun;SE2120000548-100A - TGP;Nässjö - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;16;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000214-E000002;VG: Jämtlands läns landsting;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;15;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002007-1000;VG: Nora Kommun;SE2120002007-0004 - TGP;Nora - Viva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;15;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002940-0001;VG: Nyköpings Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;14;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000571-100A;VG: Vetlanda Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;13;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000222-0000001;VG: Västerbottens landsting;HSASERVICES-10B6 - RMCQ - ny;VLL - EyeDoc - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;12;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000065-7330028000014;VG: Kronobergs landsting;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;11;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162120001843-3P5V;VG: Sunne Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;11;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000172-2DB3;VG: Västmanlands läns landsting;SE5565594230-B2Q - RTR;Nationell spärrtjänst - RegisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;10;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001215-0002KO;VG: Halmstad Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;9;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002833-0001;VG: Bjurholms Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;8;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001223-0001KO;VG: Laholms Kommun;SE5565594230-B69 - TGP;Laholm - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;8;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000081-L001;VG: Blekinge landsting;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;7;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162321000024-0001;VG: Uppsala läns landsting;SE5565594230-B2Q - UB;Nationell spärrtjänst - UnregisterBlock - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;7;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162321000255-O18986;VE: Skåne - Berga Läkarhus (CGM);SE162321000255-F12706 - TGP;Skåne - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;7;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000555-100A;VG: Värnamo Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;7;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001918-1000;VG: Laxå Kommun;SE2120001918-0004 - TGP;Laxå - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;6;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001934-1000;VG: Degerfors Kommun;SE2120001934-0003 - TGP;Degerfors - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;6;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001942-1000;VG: Hällefors Kommun;SE2120002007-0004 - Hällefors - TGP;Hällefors - Viva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;6;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001975-1000;VG: Kumla kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;6;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000230-E00001;VG: Norrbottens läns landsting;HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;5;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001611-100A;VG: Habo Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;5;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001959-1000;VG: Ljusnarsbergs Kommun;SE2120002007-0004 - Ljusnarsberg - TGP;Ljusnarsberg - Viva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;5;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000040-AAAA;VG: Landstinget i Östergötland;SE5565594230-B2Q - RB;Nationell spärrtjänst - RegisterBlock - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;4;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162120001769-3P4V;VG: Eda Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;4;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162120001835-3P5K;VG: Årjäng Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;4;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000180-1000;VG: Landstinget Dalarna;SE162321000180-0018 - RMCQ;Dalarna - TakeCare - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE165565968202-3PHW;NPÖ TestVårdgivare 1;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000498-100A;VG: Aneby Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000589-100A;VG: Eksjö Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001231-0003KO;VG: Falkenbergs Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001249-0004KO;VG: Varbergs Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001926-1000;VG: Hallsberg Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002981-1000;VG: Lekebergs Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000115-O10962;VG: Halland - Carema Sjukvård AB;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000198-016965;VG: Gävleborgs landsting;HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000206-E00001;VG: Västernorrlands landsting;SE162321000206-B49 - RMCQ;LVN - Eyedoc - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162321000255-O16337;VG: Skåne - Capio Simrishamns Sjukhus;SE162321000255-F12706 - TGP;Skåne - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000522-100A;VG: Vaggeryds Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000597-100A;VG: Tranås Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120001207-0006KO;VG: Hylte Kommun;SE2120001207-F15000 - TGP;Hylte - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002957-0001;VG: Trosa Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000172-2SDK;VG: Västmanland - Vivalla Vårdbolag AB;HSASERVICES-10KC - TGP;Mawell - TGP1 Internet - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162321000024-0029163;VG: Uppsala - Ekeby Hälsocenter;SE5565594230-B2Q - RB;Nationell spärrtjänst - RegisterBlock - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162321000156-400S;VG: Värmlands landsting;SE162321000156-4HC4 - RMCQ;LiV - Medcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE162321000255-O17961;VG: SKåne - Carema Primärvård AB;SE162321000255-F12706 - TGP;Skåne - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000324-0001;VG: Oxelösunds Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000332-0001;VG: Flens Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000845-0001;VG: Karlshamn Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000032-1000;VG: Sörmlands landsting;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000057-498F;VG: Jönköping - Läkarhuset Jönköping;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000057-5SRP;VG: Jönköping - Wetterhälsan;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000057-5SRR;VG: Jönköping - Bräcke Diakoni VC Nyhälsan;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000073-4C89;VG: Kalmar - Slottsfjärdens läkarmottagning;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2321000073-4C8D;VG: Kalmar - Riddarhusläkarna Västervik;SE162321000073-0015 - RMCA;Kalmar - Medcert - RMCA - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;241;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000131-E000000000001;VG: Västra Götalandsregionen;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;76;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001967-1000;VG: Örebro kommun;SE162120001967-0005 - TGP;Örebro kommun - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;72;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000530-100A;VG: Jönköpings Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;49;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000073-1000;VG: Kalmars landsting;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;45;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120002445-0001;VG: Örnsköldsviks Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;41;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE5565189692-10000;VE: SLL - Capio S:t Görans Sjukhus;HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;35;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162321000255-O00001;VG: Region Skåne;HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;22;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000057-493K;VG: Jönköpings Landsting;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;21;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120002643-1002;VG: Skellefteå Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;19;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001991-1000;VG: Karlskoga Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;16;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000016-39KJ;VG: SLL - Capio VC Lidingö (CGM);HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;16;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000164-7381037590003;VG: Örebro läns Landsting;SE162321000164-0090 - RMCQ;ÖLL - RTjP - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;15;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000214-E000002;VG: Jämtlands läns landsting;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;14;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000514-100A;VG: Gislaveds Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;14;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001256-0005KO;VG: Kungsbacka Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;14;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001983-1000;VG: Askersund Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;13;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120002015-1000;VG: Lindesbergs Kommun;SE2120002007-0004 - Lindesberg - TGP;Lindesberg - Viva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;13;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000115-O00001;VG: Halland - Region Halland;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;12;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120002007-1000;VG: Nora Kommun;SE2120002007-0004 - TGP;Nora - Viva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;11;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162120001843-3P5V;VG: Sunne Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;11;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000548-100A;VG: Nässjö Kommun;SE2120000548-100A - TGP;Nässjö - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;11;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120002940-0001;VG: Nyköpings Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
