TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HX7	VE: Östergötland - FTV Berga	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HX7	VE: Östergötland - FTV Berga	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HWB	VE: Östergötland - FTV Vikbolandet	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HWB	VE: Östergötland - FTV Vikbolandet	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HWB	VE: Östergötland - FTV Vikbolandet	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HWB	VE: Östergötland - FTV Vikbolandet	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HWB	VE: Östergötland - FTV Vikbolandet	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HX5	VE: Östergötland - FTV Ekholmen	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HX5	VE: Östergötland - FTV Ekholmen	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HX5	VE: Östergötland - FTV Ekholmen	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HX5	VE: Östergötland - FTV Ekholmen	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HX5	VE: Östergötland - FTV Ekholmen	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HX3	VE: Östergötland - FTV Finspång	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HX3	VE: Östergötland - FTV Finspång	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HX3	VE: Östergötland - FTV Finspång	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HX3	VE: Östergötland - FTV Finspång	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HX3	VE: Östergötland - FTV Finspång	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HW3	VE: Östergötland - FTV Sparven	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HW3	VE: Östergötland - FTV Sparven	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HW3	VE: Östergötland - FTV Sparven	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HW3	VE: Östergötland - FTV Sparven	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HW3	VE: Östergötland - FTV Sparven	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HW4	VE: Östergötland - FTV Skarptorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HW4	VE: Östergötland - FTV Skarptorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HW4	VE: Östergötland - FTV Skarptorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HW4	VE: Östergötland - FTV Skarptorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HW4	VE: Östergötland - FTV Skarptorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HVS	VE: Östergötland - FTV oral rehab Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HVS	VE: Östergötland - FTV oral rehab Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HVS	VE: Östergötland - FTV oral rehab Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HVS	VE: Östergötland - FTV oral rehab Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HVS	VE: Östergötland - FTV oral rehab Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HX6	VE: Östergötland - FTV Österbymo	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HX6	VE: Östergötland - FTV Österbymo	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HX6	VE: Östergötland - FTV Österbymo	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HX6	VE: Östergötland - FTV Österbymo	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HX6	VE: Östergötland - FTV Österbymo	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HWG	VE: Östergötland - FTV Åby	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HWG	VE: Östergötland - FTV Åby	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HWG	VE: Östergötland - FTV Åby	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HWG	VE: Östergötland - FTV Åby	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HWG	VE: Östergötland - FTV Åby	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HWT	VE: Östergötland - FTV Linghem	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HWT	VE: Östergötland - FTV Linghem	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HWT	VE: Östergötland - FTV Linghem	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HWT	VE: Östergötland - FTV Linghem	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HWT	VE: Östergötland - FTV Linghem	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HWV	VE: Östergötland - Folktv orofac med/sjukhtv Linköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HWV	VE: Östergötland - Folktv orofac med/sjukhtv Linköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HWV	VE: Östergötland - Folktv orofac med/sjukhtv Linköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HWV	VE: Östergötland - Folktv orofac med/sjukhtv Linköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HWV	VE: Östergötland - Folktv orofac med/sjukhtv Linköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HX1	VE: Östergötland - FTV Lilla Torget	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HX1	VE: Östergötland - FTV Lilla Torget	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HX1	VE: Östergötland - FTV Lilla Torget	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HX1	VE: Östergötland - FTV Lilla Torget	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HX1	VE: Östergötland - FTV Lilla Torget	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HWF	VE: Östergötland - Skäggetorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HWF	VE: Östergötland - Skäggetorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HWF	VE: Östergötland - Skäggetorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HWF	VE: Östergötland - Skäggetorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HWF	VE: Östergötland - Skäggetorp	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HW9	VE: Östergötland - FTV Åtvidaberg	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HW9	VE: Östergötland - FTV Åtvidaberg	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HW9	VE: Östergötland - FTV Åtvidaberg	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HW9	VE: Östergötland - FTV Åtvidaberg	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HW9	VE: Östergötland - FTV Åtvidaberg	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HW6	VE: Östergötland - Folktv orofac med/sjukhtv Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HW6	VE: Östergötland - Folktv orofac med/sjukhtv Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HW6	VE: Östergötland - Folktv orofac med/sjukhtv Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HW6	VE: Östergötland - Folktv orofac med/sjukhtv Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HW6	VE: Östergötland - Folktv orofac med/sjukhtv Norrköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HW8	VE: Östergötland - FTV Vidablick	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HW8	VE: Östergötland - FTV Vidablick	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HW8	VE: Östergötland - FTV Vidablick	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HW8	VE: Östergötland - FTV Vidablick	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HW8	VE: Östergötland - FTV Vidablick	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HWC	VE: Östergöltland - FTV Kisa-Rimforsa	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0016	NPÖ 2	SE2321000040-4HWC	VE: Östergöltland - FTV Kisa-Rimforsa	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-105M	NPÖ 3 	SE2321000040-4HWC	VE: Östergöltland - FTV Kisa-Rimforsa	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JP	NPÖ Internet 1	SE2321000040-4HWC	VE: Östergöltland - FTV Kisa-Rimforsa	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	HSASERVICES-10JN	NPÖ Internet 2	SE2321000040-4HWC	VE: Östergöltland - FTV Kisa-Rimforsa	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
urn:riv:ehr:accesscontrol:AssertCareEngagement:1:rivtabp20	SE165565594230-0015	NPÖ 1	SE2321000040-4HWL	VE: Östergötland - Folktv ortod o pedodonti Linköping	SE2321000040-AA053 - TGP_FTV_LiO	LiO - TGP_FTV_LiO - TGP - RIVTA20	https://tp1.lio.sjunet.org/EfficaNpo/Service
